Latitude,Longitude,Distance_from_center,IncGeo_BoroughName_encoded,Cluster
51.53489278,-0.099347428,3364.77394094832,18,0
51.49439989,-0.147205334,2343.729459589812,32,0
51.46382568,0.030291126,11617.059149159977,10,3
51.52474661,-0.169312426,3819.6532118721425,32,0
51.37488563,-0.293435105,19030.466609474708,20,2
51.53812008,0.001267481,9146.22683928718,24,3
51.48345362,-0.127254556,2753.710667143734,21,0
51.53377869,-0.080649263,4029.4225691485576,11,0
51.48884301,-0.16497539,3700.2446133383633,19,0
51.51240433,-0.127450702,654.406399025933,32,0
51.45611348,0.011812013,10896.87851867635,22,3
51.49324838,-0.226282686,7467.404667314122,12,4
51.52413293,-0.047639002,5422.594581594335,29,4
51.50989354,-0.143175462,1532.1721168094866,32,0
51.50821519,-0.13771003,1137.616895855498,32,0
51.55948489,-0.320235048,14943.464577960796,3,1
51.41094164,-0.301757583,16540.495306191107,20,1
51.65229619,-0.083698762,16269.68110615389,9,1
51.64956945,-0.055683705,16399.776180169254,9,1
51.51920754,-0.164734769,3263.46999685017,32,0
51.61440962,-0.041718038,13067.920410893961,9,3
51.56775923,-0.013505635,10012.014023726264,30,3
51.61256904,-0.038662854,12974.85977046723,9,3
51.50481776,-0.113626032,637.0117334561203,21,0
51.41532707,0.125116832,19984.776742593225,2,2
51.42624961,-0.174517227,9808.69925206435,31,3
51.51656375,-0.087066757,2564.6260794112995,6,0
51.52325977,-0.136562639,2006.3804407217847,5,0
51.54003322,-0.141227364,3828.677320115833,5,0
51.50757878,0.075828987,13686.378518217858,24,1
51.58087193,-0.178156916,9020.600141569015,1,3
51.37244142,-0.102304799,15129.429576137532,7,1
51.52539141,-0.202284819,5944.846713202263,32,4
51.51373662,-0.219952206,6876.009936794036,19,4
51.40680439,-0.121385697,11249.034238011282,7,3
51.51378585,-0.179797561,4110.383244241042,32,0
51.61969278,-0.049002807,13405.751101287007,9,3
51.52002455,-0.098035266,2103.172209594674,6,0
51.46807856,-0.06757073,5795.665574487069,27,4
51.4664429,-0.491048662,26086.654265591715,16,2
51.5165855,-0.140424099,1638.1952610165533,32,0
51.58936519,-0.220604925,11378.236653950573,1,3
51.51770571,-0.123240586,1095.4001705108853,5,0
51.51404502,-0.157231701,2583.2715429341497,32,0
51.5066577,0.226075722,24117.310998396493,15,2
51.61902216,-0.269414466,16066.087926335531,1,1
51.41377199,-0.189884149,11506.299317587125,23,3
51.5470837,-0.474218629,24869.2647216934,16,2
51.51297676,-0.320303372,13822.454539913842,8,1
51.55994562,0.010708425,10834.779745303196,30,3
51.58842205,-0.102470692,9048.809041903287,13,3
51.50573279,-0.224673717,7178.114284323931,12,4
51.52074207,0.203165432,22567.920431274793,15,2
51.36386767,-0.193130616,16784.558361258452,28,1
51.61380735,-0.109688922,11805.29835101528,9,3
51.45826455,-0.046796072,7571.021404408882,27,4
51.61616433,-0.135605447,12080.454471141575,9,3
51.50997097,-0.136716078,1092.0035184003223,32,0
51.53656702,0.068971584,13584.878451460569,0,1
51.49340599,-0.245133829,8745.878757468723,12,3
51.38780665,0.115807485,21219.332614892777,4,2
51.53846806,0.286752958,28522.542226197267,15,2
51.37444133,-0.09365841,14973.13722914313,7,1
51.42119859,-0.107778927,9693.682660472641,7,3
51.5215278,-0.165318938,3407.3245437598534,32,0
51.4005177,0.104086937,19702.96931147246,4,2
51.54975296,-0.255961111,10435.676225505269,3,3
51.51481772,-0.226021007,7307.033924746333,12,4
51.50542809,-0.224743204,7184.192051695814,12,4
51.6169633,-0.06609296,12719.148932946378,9,3
51.58324278,-0.242192294,11851.456069880913,1,3
51.49516567,-0.240139228,8369.766077203125,12,4
51.3915799,-0.090790069,13115.518664142075,7,3
51.47129269,-0.335816209,15442.023617543786,17,1
51.45790544,-0.289750864,12953.546890194073,26,3
51.56315471,0.069701746,14607.536396472398,25,1
51.46487995,-0.112998489,4823.703482921223,21,4
51.53211233,-0.207210422,6538.913889080081,32,4
51.51634551,-0.141168953,1665.151620889702,32,0
51.53852631,-0.24062923,8950.85859478125,3,3
51.49793653,-0.183584593,4462.735277380809,19,4
51.59684006,-0.108660659,9929.149581930038,13,3
51.50345366,-0.088250093,2349.6541294778385,27,0
51.59112125,-0.23446758,12132.706969966734,1,3
51.46799873,-0.062736417,6023.958734469387,27,4
51.53891276,-0.303543834,13105.488062487242,3,3
51.50188584,-0.228367806,7461.047093564964,12,4
51.42809095,-0.03320827,10786.994685974378,22,3
51.50219336,-0.228485551,7466.161258631971,12,4
51.61180484,-0.153924767,11773.822295470676,1,3
51.47299727,-0.456433184,23591.971329738073,16,2
51.6409456,-0.073685204,15160.710132284434,9,1
51.41476685,0.106840654,18941.898339844476,4,1
51.51948193,-0.254610312,9339.45638031506,8,3
51.4651969,-0.215982389,8112.188298461204,31,4
51.50218391,-0.129411632,850.639059832909,32,0
51.39500708,0.127869853,21396.092525942837,4,2
51.65008707,-0.060879974,16359.165349835606,9,1
51.47264229,0.090960479,15256.073448683193,10,1
51.54533073,-0.177975859,5723.473299860663,5,4
51.51532944,-0.081973027,2852.932505086691,6,0
51.47427376,-0.200882849,6673.486194071084,12,4
51.55236542,-0.14143133,5135.8345719049175,5,4
51.42758334,-0.368605313,19365.390460270373,26,2
51.52259431,-0.122462911,1633.0214386363918,5,0
51.50347213,-0.232182289,7711.316609225099,12,4
51.37155219,-0.120789565,15170.43216102777,7,1
51.51543174,-0.343071399,15413.556310006636,8,1
51.5110917,-0.145014638,1681.3569385224614,32,0
51.46257073,-0.268169681,11378.002446316546,26,3
51.50950168,-0.13774401,1152.8404254129546,32,0
51.3199808,0.033091755,23505.31019994661,4,2
51.50635,-0.131258342,711.4175652128587,32,0
51.35422185,0.137398025,24819.990334013844,4,2
51.4537082,-0.192162729,7783.663620656319,31,4
51.46809135,-0.034282105,7495.547075088607,22,4
51.48745177,0.091566182,14956.561156231955,10,1
51.52761097,-0.108387471,2366.206438326149,18,0
51.52361412,-0.293445588,12072.199579469903,8,3
51.37880387,-0.220707615,15938.44300947738,28,1
51.53090242,-0.001572156,8694.94971529286,24,4
51.37647871,-0.211515239,15909.528357675057,28,1
51.51202486,-0.080065386,2900.144309008484,6,0
51.58613189,0.081861183,16561.72434210088,25,1
51.46130099,-0.44578613,23122.606325467852,16,2
51.51943758,-0.119637873,1285.3341930239978,5,0
51.48911786,-0.297716169,12423.945919885513,17,3
51.51360602,-0.084365878,2642.1322141112005,6,0
51.5489281,-0.176259925,5943.475162862212,5,4
51.45616107,-0.16825757,6617.205798508639,31,4
51.59306665,-0.042029566,10951.62819642739,30,3
51.52643718,-0.267016127,10318.349283755568,8,3
51.39355435,-0.067535816,13260.938287757648,7,3
51.5783174,-0.121639272,7829.7264166054765,13,4
51.61706597,-0.021032975,13990.956578303765,30,1
51.55144306,0.190742134,22187.753614769474,15,2
51.40960434,-0.067419778,11561.33034370958,4,3
51.55956597,-0.157815234,6276.859301990411,5,4
51.49439943,-0.189790296,4985.6753585152355,19,4
51.53771064,-0.300632549,12875.797406184332,3,3
51.61029055,-0.138893656,11451.369167217044,9,3
51.613884,-0.159199105,12075.087543136062,1,3
51.52294298,0.141110473,18291.50786947522,0,1
51.33862883,-0.003800361,20530.205829801936,7,2
51.58756274,-0.325550933,16705.57393500671,14,1
51.5713373,-0.076600915,7705.591514667734,11,4
51.3809456,-0.029150344,15510.962514008603,4,1
51.42504547,-0.02003328,11599.215105175845,22,3
51.57549657,-0.122376074,7516.25578773455,13,4
51.5486347,-0.005194343,9243.040097798537,24,3
51.46609645,-0.189585642,6642.736273197902,12,4
51.50896307,-0.196504689,5219.639899592961,19,4
51.3735033,-0.130896679,14968.107159666572,28,1
51.63133896,-0.00204624,16026.313191375924,30,1
51.51638041,-0.269242863,10309.500182113534,8,3
51.54127621,-0.002934771,9014.060680449857,24,3
51.59674186,0.06770538,16415.482788889156,25,1
51.5352511,-0.005577692,8588.299312482315,24,4
51.48313503,-0.065537233,4755.507166176561,27,4
51.52192751,0.031376591,10712.513283895467,24,3
51.55067444,0.249874868,26191.981709557353,15,2
51.42433246,0.038882792,14504.96675759829,22,1
51.55298123,-0.16628898,5902.918189337146,5,4
51.62211812,-0.002364729,15145.300252835674,30,1
51.51880203,-0.213023321,6478.201327199818,19,4
51.55863108,0.116080786,17410.33351342639,25,1
51.55295053,-0.294886232,13041.447052997491,3,3
51.53058302,-0.286019451,11703.6930726992,3,3
51.66266809,-0.057653403,17769.741197914165,9,1
51.51321729,-0.136713263,1219.1315989743039,32,0
51.54093866,0.067886311,13633.921812404087,0,1
51.44688122,-0.208478676,9097.421361360854,31,3
51.37080844,-0.001367365,17384.425986734597,4,1
51.48619336,0.098076888,15425.044898448084,10,1
51.39424186,0.11450877,20703.49113243405,4,2
51.55334135,-0.330212163,15347.524826851648,8,1
51.46812905,-0.368570785,17731.247194919586,17,1
51.47367426,-0.082482734,4668.788499360997,27,4
51.49241423,-0.227020951,7538.193294854935,12,4
51.55589207,-0.038835445,7824.404894276008,11,4
51.43938386,-0.066033726,8537.89483893522,27,4
51.54699446,-0.309603519,13767.29946516376,3,1
51.44601793,-0.044742649,8702.482078293799,22,3
51.29519821,-0.130648809,23672.479070207602,7,2
51.53728771,-0.184122835,5445.415515200378,32,4
51.62074592,-0.124597514,12551.556480732848,9,3
51.59542763,-0.250038483,13206.1684197262,1,3
51.5129771,-0.461898459,23645.615945970418,16,2
51.49815775,-0.414653503,20392.02120764598,16,2
51.52498071,-0.041850663,5832.958412885336,29,4
51.41277915,-0.288373048,15708.533650295374,20,1
51.56879447,-0.236372206,10465.488665772386,3,3
51.47818496,0.05005421,12352.337603719354,10,3
51.49362508,-0.10156939,2101.0055512913987,27,0
51.39850178,0.020367075,15657.565605692462,4,1
51.52573481,-0.265125471,10174.387964300246,8,3
51.55539709,-0.225740149,8964.112496541684,3,3
51.53047783,-0.125641949,2525.8703208143424,5,0
51.53240057,-0.136261316,2912.5662060262857,5,0
51.5211296,0.013524554,9474.189340801577,24,3
51.52862103,-0.093020078,3025.9751530988033,18,0
51.50285423,-0.018044978,7192.191795925306,29,4
51.4080739,-0.093093506,11279.793921438544,7,3
51.55298123,-0.16628898,5902.918189337146,5,4
51.38548385,-0.158893524,13868.583586326597,28,1
51.56947019,-0.069695561,7726.066942156766,11,4
51.50873616,-0.082423009,2702.101202759393,6,0
51.55281011,-0.163396494,5782.92725233569,5,4
51.4215755,-0.340370016,17996.899021277804,26,1
51.39460849,0.132480125,21682.13277509576,4,2
51.60054744,-0.000914294,13261.897114363108,30,3
51.51400156,-0.105391657,1295.9869937426656,6,0
51.49861905,0.001509621,8590.605182004914,10,4
51.61859578,-0.06093869,13003.062587567201,9,3
51.50075067,0.095172402,15051.45088688932,10,1
51.53177916,-0.362230153,16926.895847600976,8,1
51.5659972,-0.131179264,6495.2361768107385,18,4
51.49984704,-0.021561467,6984.229144333229,29,4
51.57533207,-0.068523819,8344.606025982415,11,4
51.4828416,-0.127221999,2820.716436598761,21,0
51.45646136,-0.194587402,7659.554190725402,31,4
51.61502268,-0.016123983,13968.954736715523,30,1
51.51384642,-0.110269515,1011.0233346206097,6,0
51.50330284,-0.101109415,1495.0093774716574,27,0
51.48089425,-0.111214557,3088.399186401369,21,0
51.52497739,-0.345953829,15704.30388076933,8,1
51.51323037,-0.157466366,2576.7801488367727,32,0
51.46746505,-0.284858454,12215.966932637293,26,3
51.52858651,-0.133360716,2444.7340050417306,5,0
51.46862479,-0.360274385,17159.75169642576,17,1
51.5230135,-0.192086037,5189.608217020178,32,4
51.44480388,-0.306515927,14655.38302360129,26,1
51.5894114,-0.076545526,9581.310735695251,13,3
51.5146487,-0.144754762,1789.5730572344805,32,0
51.59439203,-0.381577576,20450.579881036116,14,2
51.44480388,-0.306515927,14655.38302360129,26,1
51.63126895,-0.058374846,14397.634095325937,9,1
51.45477868,-0.249695229,10698.040201450802,31,3
51.49922045,-0.40879603,19979.678334041597,17,2
51.43757802,0.056451252,14621.370857230704,10,1
51.40907042,0.014491688,14492.136885665423,4,1
51.45525662,-0.112934691,5888.288989642024,21,4
51.52653997,-0.083966937,3317.8753416572745,11,0
51.52658443,-0.083936236,3322.6262109654494,11,0
51.48388017,-0.09290019,3324.7213636462966,27,0
51.39899838,-0.280735907,16418.162515542972,20,1
51.46256082,-0.009239956,9277.58072581065,22,3
51.45743493,0.137351044,18824.72735263932,2,1
51.51318912,-0.072651653,3428.9908090298504,29,0
51.46910113,-0.093213963,4740.105108311062,21,4
51.52009611,0.191083636,21726.572839895118,15,2
51.51029214,-0.044873275,5313.58122082592,29,4
51.53375839,0.06760423,13422.709996637606,24,3
51.47807142,0.049861897,12342.878985545327,10,3
51.55012208,-0.109097793,4769.355164242309,18,4
51.5725551,-0.223368946,10088.502446666931,1,3
51.51200701,-0.132424692,893.8096546054154,32,0
51.42230116,-0.129394834,9541.693308575941,21,3
51.40766025,-0.274127795,15399.650508232691,20,1
51.5112553,-0.041156995,5577.266281618822,29,4
51.58001245,-0.12416738,8020.672496174745,13,4
51.55124944,0.02898974,11489.164510983284,24,3
51.53313245,0.19029612,21807.62382010946,15,2
51.5756198,-0.079465422,8070.24623336182,13,4
51.43706449,-0.003326845,11373.00275720922,22,3
51.56667328,-0.400973597,20469.786615944864,16,2
51.50983984,-0.151161443,2081.73804250302,32,0
51.51022423,-0.323387737,14027.874204627447,8,1
51.51043175,-0.137417838,1150.9948723537175,32,0
51.50118785,0.12336206,17003.78195703076,2,1
51.52095956,-0.106356859,1783.2707240534617,5,0
51.65378404,-0.107793343,16251.862639012033,9,1
51.49077222,0.075252577,13781.635223723335,10,1
51.53530177,-0.083598831,4015.621488791391,11,0
51.58584221,-0.210104326,10631.220042414985,1,3
51.56266338,-0.059927224,7430.661420400243,11,4
51.50466095,-0.094467733,1899.7570243955522,27,0
51.51331626,-0.308876682,13031.656063426492,8,3
51.59979812,0.163119519,22216.272765090915,15,2
51.59958487,-0.198503478,11514.714764568918,1,3
51.52574321,-0.116941665,2004.639552221078,5,0
51.58587121,-0.073432651,9284.731900337003,13,3
51.51490239,-0.181050174,4217.2661579456935,32,0
51.50164578,-0.02476871,6739.665454600818,29,4
51.56139894,0.116685352,17551.49416112346,25,1
51.5032801,-0.096931697,1770.8465552623227,27,0
51.4262635,-0.334878009,17396.849564958724,26,1
51.49268051,-0.165973744,3533.4700198928795,19,0
51.61550764,0.217153659,26344.578181873152,15,2
51.52546842,0.211971056,23215.053293095178,15,2
51.55298123,-0.16628898,5902.918189337146,5,4
51.39215019,0.115303576,20890.203701777988,4,2
51.51202308,-0.093180387,2006.1334909515672,6,0
51.51178763,-0.080954496,2835.1044955464813,6,0
51.51202308,-0.093180387,2006.1334909515672,6,0
51.4527024,-0.147871214,6414.159552291631,31,4
51.51384775,-0.134511243,1127.1967297361268,32,0
51.49153695,-0.005600232,8239.305257608481,29,4
51.42305622,-0.106983039,9493.686509524387,21,3
51.45944666,-0.447000627,23252.231637074445,16,2
51.51293277,-0.083889703,2657.5762664720305,6,0
51.43903223,-0.036781722,9655.853681018087,22,3
51.42356161,-0.273700963,14147.55260489439,20,1
51.52773505,-0.026969389,6909.246931998791,29,4
51.51792539,0.060256834,12652.809633288462,24,3
51.45426859,-0.194098146,7821.624484828374,31,4
51.52702454,0.094878681,15155.152209782578,0,1
51.4960019,-0.218093589,6847.676806867485,12,4
51.66978979,-0.068542209,18373.148099385733,9,1
51.43808308,-0.156620848,8147.324069906562,31,4
51.49600195,-0.212777522,6486.004209810209,12,4
51.5819365,0.177802279,22322.147637869228,15,2
51.51049073,-0.18768226,4614.693559839793,32,4
51.58697635,-0.093176803,9007.165354164128,13,3
51.62721932,-0.069095195,13754.98006400999,9,1
51.58017917,0.023234186,12850.679758462522,25,3
51.55245532,-0.091604929,5365.036183257375,18,4
51.61496521,-0.050780063,12872.296562516556,9,3
51.47985128,-0.165033758,4355.0147182511855,31,4
51.52323049,-0.120072604,1704.1134905965848,5,0
51.54893123,-0.39964874,19841.950771922515,16,2
51.51620433,-0.301505623,12539.682672523368,8,3
51.58180432,-0.000206168,11752.070129549005,30,3
51.58836363,-0.063698489,9799.592155846609,13,3
51.55768126,-0.064813214,6782.464022657439,11,4
51.52192679,-0.489056135,25568.851845362264,16,2
51.58491022,-0.070225467,9267.781655375344,13,3
51.4210391,-0.207504102,11369.831087597751,23,3
51.49707991,-0.144373651,2004.159103873151,32,0
51.47996542,-0.454988387,23375.56636809338,16,2
51.53825869,-0.299977656,12847.690469077297,3,3
51.41515943,0.112007377,19219.895777117894,2,2
51.55659449,-0.005798196,9672.21150183506,30,3
51.51009707,-0.217745135,6697.018028565351,12,4
51.52634436,0.029223289,10647.676156983061,24,3
51.508433,-0.14066976,1343.7869984246006,32,0
51.56257012,0.219771986,24433.001468343544,15,2
51.52279767,-0.114396395,1722.2880347013636,5,0
51.49950192,-0.173782616,3760.271446758127,32,0
51.47855356,-0.020064287,7753.9656561361035,22,4
51.47783514,-0.024386984,7518.1177560239685,22,4
51.50984905,-0.151175481,2082.8119521080203,32,0
51.54676901,-0.190725784,6469.284965645631,5,4
51.52265555,-0.10501793,1991.0268084142726,18,0
51.49889605,-0.159759342,2851.0085536265906,19,0
51.52323049,-0.120072604,1704.1134905965848,5,0
51.51770686,-0.123312607,1096.1444584017238,5,0
51.51836591,-0.116179452,1214.5183272807285,5,0
51.45068158,0.059472495,14081.105212557102,10,1
51.41009594,-0.302349744,16633.190080583707,20,1
51.5109264,-0.14138965,1431.8736765593237,32,0
51.30724653,-0.120963025,22323.433495073125,7,2
51.55654884,-0.398414846,19969.717797635156,16,2
51.53690977,-0.000530374,8981.1936913378,24,3
51.51202496,-0.139211958,1322.2881216775663,32,0
51.50464293,-0.006324325,7991.878352033099,29,4
51.64633957,-0.110661724,15414.364138484465,9,1
51.52269289,-0.10232072,2106.339528875664,18,0
51.51784579,-0.078033161,3201.038315773952,6,0
51.53163755,-0.231624208,8095.82208182341,3,4
51.50217447,-0.129383202,850.1295382750747,32,0
51.51495133,-0.081397986,2879.4936219328238,6,0
51.57615124,-0.200311246,9359.642683517817,1,3
51.45715055,0.000600941,10179.770098344416,22,3
51.61789547,-0.308067787,17811.49779759679,14,1
51.54887243,-0.421184187,21297.48314030876,16,2
51.45715031,0.000615325,10180.616436499371,22,3
51.51636683,-0.131756233,1185.1241883014745,32,0
51.56161501,-0.322046611,15151.104846254433,3,1
51.55298123,-0.16628898,5902.918189337146,5,4
51.62060028,0.226517952,27180.005874057006,15,2
51.51804486,-0.11522698,1202.0978888158331,5,0
51.52348158,-0.27576312,10856.98524498213,8,3
51.50047209,-0.094022982,2069.2076061149874,27,0
51.46313001,-0.375745456,18358.143713695652,17,1
51.47820218,0.050098187,12354.764904141603,10,3
51.60443157,-0.067419619,11367.112804464268,13,3
51.42484744,-0.137950227,9313.850504480937,21,3
51.52916919,-0.331442512,14771.805747040464,8,1
51.56714607,-0.350037328,17178.469006547166,14,1
51.51554064,-0.097141154,1880.1418832110153,6,0
51.50117218,-0.02334834,6843.369895501664,29,4
51.40987868,-0.306599718,16873.269681239686,20,1
51.60719619,-0.126398192,11047.803091854958,13,3
51.38334562,-0.289585417,18133.776689273473,20,1
51.41918414,-0.293469506,15508.399404148591,20,1
51.56903424,0.170374637,21347.286468894177,15,2
51.57449478,0.044557065,13683.636034602287,25,1
51.61628804,-0.136033713,12096.635096541566,9,3
51.49539594,-0.174018832,3914.7910086902875,19,0
51.4316691,-0.306728676,15422.751851780235,26,1
51.49892888,-0.051569727,4945.309871449566,27,4
51.56769034,-0.07246917,7461.8732384119485,11,4
51.6095773,0.175081353,23458.626344397424,15,2
51.58181543,-0.333051335,16828.28969592178,14,1
51.44048468,-0.034373998,9632.069529882996,22,3
51.41164638,-0.305714704,16699.42067667919,20,1
51.5314295,-0.126107474,2634.8874152281405,5,0
51.50334053,-0.101770671,1450.517112812294,27,0
51.60743998,-0.119152839,11070.367464721907,13,3
51.410401,-0.306652305,16838.51068130353,20,1
51.4914893,-0.13548213,2076.200691568484,32,0
51.56433167,-0.325265162,15476.188704123986,3,1
51.51416684,-0.091736036,2167.98284186264,6,0
51.58012339,-0.339925718,17157.260020106547,14,1
51.47293407,-0.247834457,9608.71369112875,26,3
51.51863898,-0.024566385,6820.88746872437,29,4
51.52740596,0.056547038,12533.747125960881,24,3
51.56256293,0.09190852,15993.413065935627,25,1
51.62930992,-0.238578052,15759.786066176917,1,1
51.64271163,-0.038633509,16051.574620275216,9,1
51.5315459,-0.0986939,3060.6717875224927,18,0
51.58621382,-0.07239327,9346.267552335996,13,3
51.50730328,-0.152834909,2188.2123529246255,32,0
51.3628354,-0.098880498,16215.334250435504,7,1
51.45268959,0.183548347,22050.675626816494,2,2
51.37794147,-0.280403423,18203.014654123308,20,1
51.51389875,-0.398426874,19244.722595309395,16,2
51.47341488,0.025446348,10891.836939312007,10,3
51.51769816,-0.196130651,5304.393746432798,32,4
51.51716164,-0.105058684,1526.2582071356628,6,0
51.53958378,-0.102483087,3755.980752080042,18,0
51.55747405,0.072603306,14540.077136341011,25,1
51.52490193,-0.129561503,1972.4113729501757,5,0
51.52569255,-0.129514673,2055.8412270729145,5,0
51.51383144,-0.134050711,1100.3204299134902,32,0
51.40040885,-0.240658435,14554.132911868617,23,1
51.52338075,-0.126092078,1750.1242347173409,5,0
51.39146839,-0.309578337,18412.315971578566,20,1
51.61644439,-0.275116746,16105.745979479121,1,1
51.47819395,0.050054613,12352.095708764282,10,3
51.39001179,-0.122318466,13117.16443240602,7,3
51.58997718,-0.272465882,13898.400148166796,3,1
51.55741817,-0.118229928,5509.04991551241,18,4
51.57819005,-0.017193275,10642.302437313583,30,3
51.59994663,-0.242529579,13244.19659447586,1,3
51.48701851,-0.07364071,4046.552638677278,27,0
51.56737639,-0.121253127,6612.610371206881,18,4
51.41353133,-0.188858236,11501.410979210134,23,3
51.52320916,-0.148702469,2549.1373385816446,32,0
51.59865094,-0.235273238,12817.00003588181,1,3
51.53292029,-0.078753284,4056.6752940827914,11,0
51.60499043,-0.068045747,11411.700978628198,13,3
51.39816433,-0.283958599,16638.141573853078,20,1
51.47058781,-0.394241606,19401.654662005552,17,2
51.41069757,-0.300429308,16488.46556573338,20,1
51.57341031,-0.080727391,7809.447639120444,11,4
51.55147325,-0.110354385,4903.036153312179,18,4
51.59222124,-0.070233395,10023.781581225227,13,3
51.53350695,-0.108186201,2987.6073646170294,18,0
51.51113691,-0.128612391,618.7582860098797,32,0
51.60948669,-0.26794237,15197.547795458388,1,1
51.66578195,-0.159959545,17762.19483896118,9,1
51.52566326,-0.13332174,2140.9568252615013,5,0
51.49879285,-0.214166676,6524.732329086292,12,4
51.55345062,0.219328286,24172.763737418594,15,2
51.54691696,0.025753809,11088.949527956387,24,3
51.56230105,0.044024658,12968.403566179555,25,3
51.48292597,-0.091182845,3481.0969160169884,27,0
51.55187418,0.073473972,14373.12991139888,25,1
51.59588486,-0.29522774,15529.262489518569,14,1
51.47059347,-0.256721605,10278.634953782324,26,3
51.52016205,-0.044089964,5530.833752938575,29,4
51.49307586,-0.367392334,17162.86391580278,8,1
51.51479951,0.194922838,21965.437068305437,15,2
51.55569004,-0.079337718,6059.064132648667,11,4
51.48721667,-0.170240536,4103.950693571698,19,0
51.38922715,-0.129494022,13216.433628413977,7,3
51.55422725,0.07109977,14310.111462855715,25,1
51.55298123,-0.16628898,5902.918189337146,5,4
51.60673167,-0.482747362,27364.240263639564,16,2
51.50025627,0.003584163,8713.717141912375,10,3
51.50358439,-0.242048174,8394.139953360404,12,4
51.50727989,-0.361941876,16702.32533676109,8,1
51.6059203,-0.028276657,12667.12680753612,30,3
51.59760949,-0.00687651,12748.30858922667,30,3
51.51440449,-0.055852614,4601.440349477624,29,4
51.38360887,-0.181646704,14450.702758232293,28,1
51.55865802,-0.25068631,10601.052513326837,3,3
51.4920434,-0.076252345,3594.082728195751,27,0
51.45118433,-0.059072873,7651.46272489022,27,4
51.45374583,-0.12245342,6027.9228950779425,21,4
51.61671288,-0.017696986,14073.579894288283,30,1
51.52405587,0.080787823,14142.25885345798,24,1
51.57920245,0.187962554,22872.123075872318,15,2
51.50751554,-0.131037703,675.5990701429056,32,0
51.48536782,-0.07443047,4111.309651355186,27,0
51.50396629,0.036182619,10943.392764335149,24,3
51.51552549,-0.314300408,13420.636118530667,8,3
51.51382189,-0.474941407,24552.75963002659,16,2
51.57186084,-0.352795876,17560.354018337508,14,1
51.48995877,-0.173659944,4147.03432630406,19,0
51.50028637,-0.160106741,2823.1841913882035,19,0
51.57325392,-0.073388534,7991.332421700549,11,4
51.53466578,-0.060799892,5146.649923205684,11,4
51.43294297,-0.05180373,9638.991861344917,22,3
51.58706183,-0.305677503,15522.585781536052,14,1
51.35414338,-0.218158344,18383.93508764167,28,1
51.41003698,-0.302625139,16651.96077745272,20,1
51.4798193,0.028999333,10896.988208785537,10,3
51.46882418,-0.3981045,19706.497231506444,17,2
51.41094125,-0.301110502,16506.46760621963,20,1
51.44881529,0.125722236,18377.842956872042,2,1
51.50663271,-0.127557758,455.92896550472926,32,0
51.51161657,-0.130495079,756.9676522917371,32,0
51.37093234,-0.140570013,15297.878767258238,28,1
51.53544515,0.148877857,18999.859010392443,0,1
51.51587461,-0.134731069,1283.0895347478076,32,0
51.44307811,-0.043716987,9006.08107677605,22,3
51.39914964,0.004624862,14935.02440486666,4,1
51.48256798,0.037475125,11382.091772615107,10,3
51.47713648,-0.345251975,15921.59677255731,17,1
51.54011067,0.153885397,19430.85554887628,0,2
51.46102182,-0.013942374,9102.432507291065,22,3
51.49350882,0.062353454,12853.336596885818,10,3
51.56999313,-0.077436821,7545.392001084692,11,4
51.54056792,0.080718743,14483.169365171576,0,1
51.41687529,0.068263573,16618.03890922292,4,1
51.61075268,0.111658044,19794.645649375554,25,2
51.52973825,-0.086528689,3423.0069121562606,11,0
51.47867489,-0.149685891,3803.715121595506,31,0
51.35632295,0.032014215,19952.650547186495,4,2
51.49602976,-0.217559455,6810.697005682135,12,4
51.53311204,-0.269617385,10665.103247718751,3,3
51.53277635,-0.306410595,13137.99258349038,8,3
51.5706728,-0.090958196,7290.402101342778,11,4
51.50028934,-0.053889043,4758.319169030308,27,4
51.494667,-0.076660476,3434.228651424751,27,0
51.57212589,-0.083018208,7619.493802527116,11,4
51.52258042,0.105515253,15828.686275843098,0,1
51.49792755,-0.146226582,2055.733131145227,32,0
51.51347324,0.064898513,12941.38190471252,24,3
51.6030924,0.234931295,26878.282481786297,15,2
51.57094862,-0.231916435,10391.717187663067,1,3
51.50463923,-0.007693403,7896.955545621043,29,4
51.49785478,-0.227616537,7463.4903856834,12,4
51.49976463,-0.152088102,2320.6038788731025,32,0
51.60310138,0.234931737,26878.702038843207,15,2
51.46423799,-0.116696122,4870.936039928586,21,4
51.49032407,-0.209009498,6394.893358209174,12,4
51.48667871,-0.094670352,3002.441283211651,27,0
51.49552632,-0.079159885,3236.4615993833413,27,0
51.51085094,-0.128724996,607.5783915226685,32,0
51.4029022,-0.036445449,13087.959715133511,4,3
51.49138113,-0.409616228,20099.312682380423,17,2
51.59728784,0.020860804,14001.604040180306,25,1
51.60792545,0.218155758,26036.91278044597,15,2
51.54875341,-0.246811592,9819.667168420105,3,3
51.40218026,-0.194539986,12816.442020239376,23,3
51.49519169,-0.079044297,3259.740957520829,27,0
51.53209597,0.135786527,18045.17725573008,0,1
51.40636561,-0.066247896,11928.664754006546,4,3
51.37322813,-0.100907304,15051.109548338523,7,1
51.53491826,-0.022578028,7481.577324505093,29,4
51.54753358,-0.023026219,8119.7912744170635,11,4
51.37478886,-0.10621662,14847.596504513484,7,1
51.49901434,-0.156411977,2629.8237950296484,32,0
51.5120845,-0.083709133,2651.8002759688707,6,0
51.47003443,-0.138415511,4379.345808011938,21,4
